,index,Unnamed: 0,Time_Stop,Day_Of_Year,Latitude,Longitude,Pressure_Altitude,MSL_GPS_Altitude,Static_Air_Temp,Static_Pressure,CO_DACOM,CO2,H2O_DLH,NO_CL,NO2_CL,O3_CL,HNO3_CITCIMS,HNO3_PM1_NO3_SAGAMC,BC_mass_90_550_nm,OA_PM1_AMS,Sulfate_PM1_AMS,Nitrate_PM1_AMS,Ammonium_PM1_AMS,Smoke_flag,smoke_age,CH2O_ISAF,CH2O_CAMS,jNO2_NO_O3P_CAFS,PAN_GTCIMS,NH3_UIOPTR,convert_ppb_to_molec_cm3,M_molec_cm3,NOx_CL,Longitude_0to360,temperature_K,OA_PM1_AMS_ambient_og,OA_PM1_AMS_ambient,Sulfate_PM1_AMS_ambient,Nitrate_PM1_AMS_ambient,Ammonium_PM1_AMS_ambient,BC_mass_90_550_nm_ambient,DoY_corrected,Time_Stop_corrected,yyyymmdd,RF,year,month,day,hour,minute,second,julfrac,yyyy-mm-dd
0,80499,80499,82801.0,219.0,47.846641,-116.178632,17325.0,5540.0,-7.56,520.24,67.87,410.7,1188.79,0.02277,0.00853,45.314,,184.0,1.11,0.3715,0.3435,-0.0022,0.0091,1.0,21230.0,223.0,93.0,0.011546,67.9291,,14190878640.99993,1.4190878640999926e+19,0.0312999999999999,243.821368,265.59,0.1961712830579371,0.1961712830579371,0.1813858296915246,-0.0011617141930752,0.004805272344084,0.5861376155970665,219.0,82801.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,1.0,42222.958344907405,2019-08-07
1,80500,80500,82802.0,219.0,47.847873,-116.180561,17348.0,5547.0,-7.61,519.75,66.93,410.6,1200.71,0.03009,-0.00825,45.163,,184.0,7.19,0.3715,0.3435,-0.0022,0.0091,1.0,21172.0,341.0,83.0,0.011552,65.6,,14180182198.342243,1.4180182198342242e+19,0.02184,243.819439,265.54,0.1960234180149473,0.1960234180149473,0.181249109254736,-0.0011608385454451,0.0048016503470686,3.793831428068564,219.0,82802.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,2.0,42222.95835648148,2019-08-07
2,80501,80501,82803.0,219.0,47.849105,-116.182491,17373.0,5555.0,-7.67,519.22,66.77,410.75,1202.95,0.01415,-0.0251,44.976,,184.0,0.0,,,,,1.0,21114.0,151.0,59.0,0.011558,63.1459,,14168923902.851936,1.4168923902851936e+19,-0.01095,243.817509,265.48,,,,,,0.0,219.0,82803.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,3.0,42222.95836805556,2019-08-07
3,80502,80502,82804.0,219.0,47.850339,-116.184419,17398.0,5563.0,-7.73,518.68,66.15,410.71,1213.14,0.01546,0.00988,44.368,,184.0,0.0,,,,,1.0,21056.0,164.0,-64.0,0.011567,62.5,,14157387567.005651,1.4157387567005653e+19,0.02534,243.815581,265.42,,,,,,0.0,219.0,82804.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,4.0,42222.95837962963,2019-08-07
4,80503,80503,82805.0,219.0,47.851575,-116.186347,17423.0,5571.0,-7.79,518.15,66.14,410.7,1212.32,0.01421,0.01251,44.189,,184.0,0.0,,,,,1.0,20998.0,244.0,90.0,0.011572,62.5,,14146119026.288715,1.4146119026288716e+19,0.02672,243.813653,265.36,,,,,,0.0,219.0,82805.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,5.0,42222.958391203705,2019-08-07
5,80504,80504,82806.0,219.0,47.852812,-116.188274,17449.0,5578.0,-7.9,517.6,66.09,410.7,1215.35,0.00604,0.02337,44.152,,184.0,0.93,,,,,1.0,20941.0,166.0,-41.0,0.011573,55.4719,,14136963576.420954,1.4136963576420954e+19,0.02941,243.811726,265.25,,,,,,0.4892224926416778,219.0,82806.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,6.0,42222.958402777775,2019-08-07
6,80505,80505,82807.0,219.0,47.854051,-116.190201,17473.0,5586.0,-7.92,517.09,65.87,410.76,1223.76,0.01197,-0.0019,43.951,,184.0,0.0,,,,,1.0,20876.0,232.0,210.0,0.011578,55.4687,,14124099153.107262,1.412409915310726e+19,0.0100699999999999,243.809799,265.23,,,,,,0.0,219.0,82807.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,7.0,42222.95841435185,2019-08-07
7,80506,80506,82808.0,219.0,47.855291,-116.192126,17497.0,5594.0,-7.96,516.58,65.58,410.66,1226.57,0.01007,0.01607,43.478,,184.0,0.0,,,,,1.0,20811.0,135.0,257.0,0.011579,56.8,,14112297025.195597,1.4112297025195596e+19,0.02614,243.807874,265.19,,,,,,0.0,219.0,82808.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,8.0,42222.95842592593,2019-08-07
8,80507,80507,82809.0,219.0,47.856533,-116.194051,17521.0,5601.0,-8.01,516.07,65.95,410.67,1222.83,0.00632,0.02826,43.394,,184.0,0.93,,,,,1.0,20746.0,155.0,267.0,0.01158,57.5605,,14101023149.44784,1.410102314944784e+19,0.03458,243.805949,265.14,,,,,,0.487978741451732,219.0,82809.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,9.0,42222.9584375,2019-08-07
9,80508,80508,82810.0,219.0,47.857776,-116.195974,17544.0,5609.0,-8.07,515.58,65.56,410.78,1226.98,0.01671,0.01368,43.443,,184.0,0.0,,,,,1.0,20681.0,208.0,50.0,0.011587,56.1597,,14090823149.725475,1.4090823149725473e+19,0.03039,243.804026,265.08,,,,,,0.0,219.0,82810.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,10.0,42222.95844907408,2019-08-07
10,80509,80509,82811.0,219.0,47.85902,-116.197897,17568.0,5617.0,-8.17,515.08,65.2,410.75,1233.17,0.01462,0.03182,43.121,,184.0,0.0,-0.262,0.4084,0.0077,-0.0085,1.0,20616.0,257.0,78.0,0.011599,54.6035,,14082470664.72199,1.4082470664721992e+19,0.04644,243.802103,264.98,-0.1372927091909622,-0.1372927091909622,0.2140089405862175,0.004034938399887,-0.0044541527790961,0.0,219.0,82811.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,11.0,42222.95846064815,2019-08-07
11,80510,80510,82812.0,219.0,47.860266,-116.199819,17592.0,5624.0,-8.24,514.57,64.99,410.82,1237.02,0.00595,-0.00812,42.878,,184.0,0.0,-0.17822,0.43587,0.012495,-0.0043274,1.0,20553.0,198.0,61.0,0.011611,50.3,,14072244560.307323,1.4072244560307325e+19,-0.00217,243.800181,264.91,-0.0933226670440229,-0.0933226670440229,0.2282378570557642,0.0065428499871791,-0.0022659887182488,0.0,219.0,82812.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,12.0,42222.95847222222,2019-08-07
12,80511,80511,82813.0,219.0,47.861513,-116.201739,17616.0,5632.0,-8.33,514.06,64.84,410.82,1238.73,0.00455,-0.02088,42.698,,184.0,1.32,0.30543,0.5652,0.040014,0.021015,1.0,20490.0,186.0,35.0,0.011619,51.3593,,14063075055.52448,1.406307505552448e+19,-0.0163299999999999,243.798261,264.82,0.1598303738409581,0.1598303738409581,0.2957670408765006,0.0209391761741548,0.0109970707077488,0.6907510508793006,219.0,82813.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,13.0,42222.9584837963,2019-08-07
13,80512,80512,82814.0,219.0,47.862762,-116.203659,17639.0,5639.0,-8.38,513.57,64.99,410.86,1230.31,0.01394,-0.00704,42.75,,184.0,0.0,-0.029061,0.2541,0.017596,0.007627,1.0,20427.0,164.0,170.0,0.011629,52.5401,,14052323370.8072,1.40523233708072e+19,0.0068999999999999,243.796341,264.77,-0.0151958856958403,-0.0151958856958403,0.1328679176667362,0.0092008810675477,0.0039881291146957,0.0,219.0,82814.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,14.0,42222.95849537037,2019-08-07
14,80513,80513,82815.0,219.0,47.864012,-116.205577,17663.0,5647.0,-8.46,513.07,65.9,410.71,1223.96,0.00471,0.01958,43.266,,184.0,0.0,0.36312,0.2586,0.028395,0.0023627,1.0,20364.0,168.0,68.0,0.011637,55.2,,14042885394.602842,1.4042885394602844e+19,0.02429,243.794423,264.69,0.189746533186721,0.189746533186721,0.135130131862982,0.0148376647109411,0.0012346170245656,0.0,219.0,82815.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,15.0,42222.95850694445,2019-08-07
15,80514,80514,82816.0,219.0,47.865264,-116.207494,17687.0,5654.0,-8.58,512.56,66.22,410.57,1219.76,0.00286,0.00744,44.183,,184.0,0.0,0.00957,0.16864,0.027354,0.01337,1.0,20301.0,165.0,89.0,0.011643,63.2357,,14035289582.456083,1.4035289582456084e+19,0.0103,243.792506,264.57,0.0049980505457691,0.0049980505457691,0.0880743201712136,0.0142859639110731,0.0069826474186973,0.0,219.0,82816.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,16.0,42222.95851851852,2019-08-07
16,80515,80515,82817.0,219.0,47.866516,-116.209412,17711.0,5662.0,-8.67,512.06,66.53,410.8,1211.96,0.01414,0.01737,44.145,,184.0,0.0,0.13157,0.19073,0.02882,0.01401,1.0,20231.0,154.0,84.0,0.011631,64.3881,,14026369634.90325,1.4026369634903249e+19,0.0315099999999999,243.790588,264.48,0.0686703850804203,0.0686703850804203,0.0995477886021781,0.0150420346432903,0.0073122451544933,0.0,219.0,82817.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,17.0,42222.95853009259,2019-08-07
17,80516,80516,82818.0,219.0,47.867764,-116.211335,17734.0,5669.0,-8.76,511.57,66.1,410.68,1218.45,0.01701,0.05458,44.154,,184.0,0.0,-0.11451,0.3061,0.006664,0.018954,1.0,20161.0,171.0,118.0,0.011592,55.7,,14017717628.215284,1.4017717628215288e+19,0.07159,243.788665,264.39,-0.0597293860180476,-0.0597293860180476,0.1596643529833585,0.0034759988509673,0.0098865669599692,0.0,219.0,82818.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,18.0,42222.95854166667,2019-08-07
18,80517,80517,82819.0,219.0,47.869005,-116.213269,17756.0,5677.0,-8.83,511.11,65.78,410.77,1217.9,0.0102,,43.831,,184.0,0.0,0.002184,0.18651,0.015832,0.037004,1.0,20090.0,152.0,,0.011551,53.063,,14008821980.311516,1.4008821980311515e+19,,243.786731,264.32,0.0011384699685731,0.0011384699685731,0.0972234587173007,0.0082528647172393,0.019289351060935,0.0,219.0,82819.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,19.0,42222.95855324074,2019-08-07
19,80518,80518,82820.0,219.0,47.870235,-116.215218,17780.0,5684.0,-8.85,510.6,66.25,410.8,1216.76,0.01312,,43.828,,184.0,0.0,0.36296,0.15909,0.0348,0.011498,1.0,20020.0,212.0,32.0,0.011533,56.0835,,13995902593.904352,1.3995902593904351e+19,,243.784782,264.29999999999995,0.1890283772343352,0.1890283772343352,0.0828535500722129,0.0181237258313722,0.0059881206784229,0.0,219.0,82820.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,20.0,42222.95856481481,2019-08-07
20,80519,80519,82821.0,219.0,47.871453,-116.217184,17802.0,5692.0,-8.96,510.14,67.15,410.8,1209.05,0.01485,,44.704,,184.0,0.0,0.60159,0.17396,0.045924,0.018992,1.0,19949.0,171.0,,0.011522,64.9,,13989115854.805328,1.398911585480533e+19,,243.782816,264.19,0.3131541734129225,0.3131541734129225,0.0905538656010106,0.0239054709350472,0.0098861750718233,0.0,219.0,82821.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,21.0,42222.95857638889,2019-08-07
21,80520,80520,82822.0,219.0,47.872653,-116.219171,17827.0,5700.0,-8.95,509.62,67.44,410.84,1212.9,0.00473,,45.035,,184.0,2.27,0.009402,0.21489,0.007592,0.01095,1.0,19882.0,164.0,89.0,0.011515,60.7067,,13974327407.03322,1.397432740703322e+19,,243.780829,264.2,0.0048889825766429,0.0048889825766429,0.111741487544651,0.0039477936313415,0.0056939331221272,1.1803861358199914,219.0,82822.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,22.0,42222.95858796296,2019-08-07
22,80521,80521,82823.0,219.0,47.873837,-116.22118,17855.0,5708.0,-9.05,509.03,66.95,410.79,1219.83,0.01861,,44.996,,184.0,0.88,0.16801,0.21634,0.001344,0.025538,1.0,19815.0,184.0,-5.0,0.011525,60.7065,,13963434149.430391,1.396343414943039e+19,,243.77882,264.1,0.0872960718097663,0.0872960718097663,0.112407786294416,0.0006983270073943,0.0132692523175871,0.4572379215082099,219.0,82823.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,23.0,42222.95859953704,2019-08-07
23,80522,80522,82824.0,219.0,47.875004,-116.223209,17879.0,5715.0,-9.05,508.53,67.58,410.82,1229.73,0.00363,,45.233,,184.0,0.0,0.45888,0.15474,0.007762,0.023568,1.0,19748.0,138.0,159.0,0.011543,62.0,,13949718421.330446,1.3949718421330446e+19,,243.776791,264.1,0.2381945933688734,0.2381945933688734,0.0803221569427725,0.0040290848015367,0.0122336344502214,0.0,219.0,82824.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,24.0,42222.95861111111,2019-08-07
24,80523,80523,82825.0,219.0,47.876154,-116.225259,17900.0,5723.0,-9.1,508.09,68.87,410.77,1234.33,0.00839,,45.896,,211.0,0.0,-0.021604,0.18664,0.045898,0.026408,1.0,19680.0,178.0,274.0,0.01156,77.2179,,13940287786.92338,1.394028778692338e+19,,243.774741,264.04999999999995,-0.0112065836349826,-0.0112065836349826,0.096815255028382,0.0238085435881519,0.0136985493719969,0.0,219.0,82825.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,25.0,42222.95862268518,2019-08-07
25,80524,80524,82826.0,219.0,47.877285,-116.227329,17922.0,5731.0,-9.11,507.62,69.38,410.75,1243.05,0.00585,,48.211,53.9,211.0,0.0,0.030374,0.3377,0.023782,0.012108,1.0,19613.0,139.0,189.0,0.011577,77.8499,,13927920033.984983,1.3927920033984983e+19,,243.772671,264.04,0.015741843183193,0.015741843183193,0.1750187806335782,0.0123254268315894,0.0062751773642622,0.0,219.0,82826.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,26.0,42222.95863425926,2019-08-07
26,80525,80525,82827.0,219.0,47.878401,-116.229417,17949.0,5740.0,-9.18,507.06,68.84,410.65,1286.57,0.01516,,47.839,63.0,211.0,0.0,0.03195,0.26846,0.014634,0.01893,1.0,19549.0,120.0,-16.0,0.011605,77.0721,,13916244282.02923,1.3916244282029228e+19,,243.770583,263.97,0.0165447509705404,0.0165447509705404,0.1390173347590386,0.0075779619938306,0.0098025707628272,0.0,219.0,82827.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,27.0,42222.958645833336,2019-08-07
27,80526,80526,82828.0,219.0,47.8795,-116.231521,17976.0,5749.0,-9.27,506.5,68.59,410.6,1321.23,0.01463,,47.117,62.0,211.0,0.0,0.10394,0.32159,0.00146,0.021484,1.0,19484.0,128.0,315.0,0.011625,73.6,,13905616191.00014,1.3905616191000138e+19,,243.768479,263.88,0.0537824124854545,0.0537824124854544,0.1664025979526391,0.0007554581703748,0.0111166187207764,0.0,219.0,82828.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,28.0,42222.958657407406,2019-08-07
28,80527,80527,82829.0,219.0,47.880586,-116.23364,18004.0,5758.0,-9.31,505.91,68.82,410.51,1326.89,0.00366,,47.392,76.7,211.0,0.0,0.24843,0.21083,-0.014318,0.012294,1.0,19420.0,116.0,93.0,0.011641,77.8664,,13891523872.07211,1.3891523872072112e+19,,243.76636,263.84,0.1284166266723906,0.1284166266723905,0.1089807084544543,-0.0074011563043726,0.0063549249620028,0.0,219.0,82829.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,29.0,42222.95866898148,2019-08-07
29,80528,80528,82830.0,219.0,47.881657,-116.235775,18033.0,5767.0,-9.45,505.31,68.84,410.44,1316.74,0.00725,,47.213,61.1,211.0,0.66,-0.000134,0.26622,0.001016,0.008678,1.0,19356.0,133.0,270.0,0.011655,80.6728,,13882415130.292269,1.388241513029227e+19,,243.764225,263.7,-6.922088602467814e-05,-6.922088602467814e-05,0.1375222707275359,0.0005248389567244,0.0044828272307623,0.340938692360355,219.0,82830.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,30.0,42222.95868055556,2019-08-07
30,80529,80529,82831.0,219.0,47.882716,-116.237922,18061.0,5776.0,-9.51,504.72,68.57,410.47,1335.19,0.00505,,47.083,64.5,211.0,0.0,0.21507,0.21891,0.009184,0.02603,1.0,19291.0,192.0,174.0,0.011671,72.1,,13869361734.882645,1.3869361734882644e+19,,243.762078,263.64,0.1109950571059991,0.1109950571059991,0.1129768352214361,0.0047397526594201,0.0134337719647982,0.0,219.0,82831.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,31.0,42222.95869212963,2019-08-07
31,80530,80530,82832.0,219.0,47.88376,-116.240084,18090.0,5784.0,-9.57,504.12,69.12,410.46,1341.24,0.01973,,46.651,62.9,211.0,0.0,0.071596,0.23391,0.00697,0.011636,1.0,19243.0,225.0,43.0,0.011686,72.1,,13856027540.917467,1.3856027540917463e+19,,243.759916,263.58,0.036914316010516,0.036914316010516,0.1206020958994888,0.0035936753812125,0.0059994270783055,0.0,219.0,82832.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,32.0,42222.958703703705,2019-08-07
32,80531,80531,82833.0,219.0,47.884791,-116.24226,18119.0,5793.0,-9.68,503.52,70.5,410.46,1326.54,0.01261,,47.855,57.5,211.0,1.03,0.14832,0.26446,-0.011564,0.00692,1.0,19194.0,135.0,182.0,0.011697,,,13845314269.881166,1.3845314269881168e+19,,243.75774,263.47,0.0764134597168232,0.0764134597168232,0.1362480013262612,-0.0059576944994966,0.0035651371442854,0.5306490258112724,219.0,82833.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,33.0,42222.958715277775,2019-08-07
33,80532,80532,82834.0,219.0,47.885809,-116.244449,18146.0,5801.0,-9.78,502.96,68.49,410.67,1336.39,-0.00138,,46.702,76.7,211.0,0.0,0.62472,0.39629,-0.012824,0.02272,1.0,19146.0,206.0,3.0,0.011705,,,13835167057.901249,1.3835167057901246e+19,,243.755551,263.37,0.3216156294488166,0.3216156294488167,0.2040162917695472,-0.0066019958254123,0.0116966114436501,0.0,219.0,82834.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,34.0,42222.95872685185,2019-08-07
34,80533,80533,82835.0,219.0,47.886814,-116.24665,18172.0,5809.0,-9.87,502.42,68.52,410.6,1334.15,0.02196,,46.767,54.9,211.0,1.69,0.07792,0.2317,0.042696,0.045836,1.0,19097.0,95.0,-36.0,0.011711,,,13825037368.371927,1.3825037368371925e+19,,243.75335,263.28,0.040085064449373,0.040085064449373,0.119195449601126,0.0219644752532139,0.0235798128093103,0.869401423504113,219.0,82835.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,35.0,42222.95873842593,2019-08-07
35,80534,80534,82836.0,219.0,47.887806,-116.248864,18197.0,5817.0,-9.92,501.9,68.82,410.66,1325.5,0.00677,,46.715,68.6,211.0,0.0,0.2331,0.18123,0.020146,0.015418,1.0,19048.0,158.0,47.0,0.011724,,,13813351903.666445,1.381335190366644e+19,,243.751136,263.23,0.119814306368138,0.119814306368138,0.0931529246808136,0.0103551223341591,0.0079249119501671,0.0,219.0,82836.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,36.0,42222.95875,2019-08-07
36,80535,80535,82837.0,219.0,47.888785,-116.251089,18221.0,5825.0,-10.0,501.4,69.92,410.49,1317.69,0.00018,,47.069,75.5,211.0,0.0,0.18551,0.23786,0.00777,0.026318,1.0,19006.0,190.0,74.0,0.011736,,,13803786045.26286,1.3803786045262862e+19,,243.748911,263.15,0.0952868286917889,0.0952868286917889,0.1221762981652143,0.0039910444662562,0.0135181863916257,0.0,219.0,82837.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,37.0,42222.95876157408,2019-08-07
37,80536,80536,82838.0,219.0,47.889752,-116.253326,18246.0,5833.0,-10.09,500.88,68.68,410.69,1325.28,0.00655,,47.088,53.5,211.0,0.0,-0.001388,0.23731,0.01267,0.02069,1.0,18964.0,149.0,23.0,0.011738,,,13794187945.974598,1.3794187945974598e+19,,243.746674,263.06,-0.0007124476094169,-0.0007124476094169,0.1218090361604805,0.006503394244462,0.0106199863392201,0.0,219.0,82838.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,38.0,42222.95877314815,2019-08-07
38,80537,80537,82839.0,219.0,47.890704,-116.255577,18271.0,5841.0,-10.19,500.37,69.06,410.8,1325.65,0.01507,,46.669,60.0,211.0,0.72,0.14604,0.2263,-0.00486,0.02003,1.0,18921.0,160.0,27.0,0.011734,88.8,,13785382989.051788,1.3785382989051791e+19,,243.744423,262.96,0.0749131379379143,0.0749131379379143,0.1160835600886744,-0.0024930008927572,0.010274651827557,0.3693334655936615,219.0,82839.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,39.0,42222.95878472222,2019-08-07
39,80538,80538,82840.0,219.0,47.89164,-116.257841,18295.0,5849.0,-10.28,499.87,70.07,410.84,1320.42,0.00597,,46.882,69.7,211.0,0.0,0.23588,0.31983,0.039282,0.023508,1.0,18879.0,201.0,83.0,0.011741,88.8,,13776322847.833008,1.3776322847833006e+19,,243.742159,262.87,0.1209182239129607,0.1209182239129607,0.1639531776923954,0.0201369750370905,0.0120508123102674,0.0,219.0,82840.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,40.0,42222.9587962963,2019-08-07
40,80539,80539,82841.0,219.0,47.892558,-116.260119,18319.0,5858.0,-10.3,499.37,73.05,410.71,1292.37,-0.00019,,47.866,59.9,211.0,0.0,0.41581,0.3975,0.016462,0.021352,1.0,18836.0,102.0,144.0,0.011755,143.9523,,13763590120.672125,1.3763590120672125e+19,,243.739881,262.85,0.2129580144840611,0.212958014484061,0.2035805073408871,0.0084310498411212,0.0109354741955789,0.0,219.0,82841.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,41.0,42222.95880787037,2019-08-07
41,80540,80540,82842.0,219.0,47.893458,-116.262409,18346.0,5869.0,-10.37,498.82,76.09,410.77,1261.18,0.00582,,50.154,58.1,211.0,0.0,0.24875,0.43387,0.025226,0.024314,1.0,18773.0,142.0,60.0,0.011772,131.5943,,13752093412.924698,1.37520934129247e+19,,243.737591,262.78,0.1272914493969817,0.1272914493969817,0.2220218739693204,0.012908760211008,0.0124420675402541,0.0,219.0,82842.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,42.0,42222.95881944445,2019-08-07
42,80541,80541,82843.0,219.0,47.894337,-116.26471,18379.0,5882.0,-10.43,498.14,72.89,411.04,1347.27,0.00437,,50.626,67.4,211.0,0.0,0.2242,0.19229,0.013434,0.033784,1.0,18710.0,98.0,132.0,0.011787,87.2,,13736482744.718052,1.3736482744718051e+19,,243.73529,262.72,0.1145983808786021,0.1145983808786021,0.0982877906295557,0.0068667022690595,0.017268473236408,0.0,219.0,82843.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,43.0,42222.95883101852,2019-08-07
43,80542,80542,82844.0,219.0,47.895192,-116.267021,18418.0,5897.0,-10.52,497.33,69.2,411.15,1405.48,-0.00025,,48.405,63.5,211.0,0.0,0.17167,0.19912,0.038778,0.035856,1.0,18647.0,121.0,167.0,0.011799,69.9915,,13718846217.684916,1.3718846217684916e+19,,243.732979,262.63,0.0876353495954898,0.0876353495954898,0.1016482251497288,0.0197956753458024,0.0183040315436353,0.0,219.0,82844.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,44.0,42222.95884259259,2019-08-07
44,80543,80543,82845.0,219.0,47.896023,-116.26934,18466.0,5914.0,-10.74,496.35,67.55,411.1,1379.6,0.00776,,46.232,65.6,211.0,0.0,0.49065,0.15836,0.014812,0.01914,1.0,18584.0,154.0,181.0,0.011806,76.8841,,13703291900.15566,1.370329190015566e+19,,243.73066,262.41,0.2501865973673791,0.2501865973673791,0.0807491074270827,0.0075527644557334,0.0097596483717754,0.0,219.0,82845.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,45.0,42222.95885416667,2019-08-07
45,80544,80544,82846.0,219.0,47.89683,-116.271667,18526.0,5933.0,-10.85,495.11,65.96,410.97,1349.29,0.00421,,43.945,60.3,211.0,5.58,0.49005,0.33866,-0.01012,0.018348,1.0,18521.0,178.0,196.0,0.011813,86.489,,13674790181.157764,1.3674790181157763e+19,,243.728333,262.29999999999995,0.2493609210926065,0.2493609210926065,0.1723264351336029,-0.0051495409069629,0.0093363415574066,2.839371369649513,219.0,82846.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,46.0,42222.95886574074,2019-08-07
46,80545,80545,82847.0,219.0,47.897616,-116.274,18587.0,5952.0,-11.02,493.86,64.65,410.7,1326.84,0.0143,,42.66,46.1,211.0,0.0,0.33642,0.1779,0.018408,0.00953,1.0,18437.0,140.0,304.0,0.011818,81.0,,13649111719.527302,1.3649111719527303e+19,,243.726,262.13,0.1708651623185031,0.1708651623185031,0.0903540585472377,0.0093492833599637,0.0048402146034579,0.0,219.0,82847.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,47.0,42222.95887731481,2019-08-07
47,80546,80546,82848.0,219.0,47.89838,-116.276341,18650.0,5972.0,-11.12,492.58,63.74,410.79,1276.39,0.00223,,42.367,60.2,211.0,0.0,0.3264,0.26593,0.022108,0.01854,1.0,18353.0,143.0,123.0,0.011825,79.4899,,13618931061.841131,1.3618931061841132e+19,,243.723659,262.03,0.1654095195037165,0.1654095195037165,0.1347651762304636,0.0112036570379539,0.0093955039571044,0.0,219.0,82848.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,48.0,42222.95888888889,2019-08-07
48,80547,80547,82849.0,219.0,47.899124,-116.278689,18712.0,5991.0,-11.25,491.31,63.42,410.68,1304.14,0.00059,,41.831,62.2,211.0,0.0,0.16871,0.15896,0.007696,0.024232,1.0,18269.0,169.0,234.0,0.011838,77.1755,,13590560533.427242,1.3590560533427243e+19,,243.721311,261.9,0.0853189541508008,0.0853189541508008,0.0803882458171495,0.0038919724446954,0.0122544537785679,0.0,219.0,82849.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,49.0,42222.95890046296,2019-08-07
49,80548,80548,82850.0,219.0,47.899848,-116.281043,18773.0,6010.0,-11.52,490.07,63.35,410.7,1335.58,0.00221,,40.899,69.2,211.0,0.0,0.21846,0.15117,0.010568,0.026604,1.0,18185.0,178.0,270.0,0.011853,64.6,,13570249744.686884,1.3570249744686885e+19,,243.718957,261.63,0.1103131022812542,0.1103131022812542,0.0763344853605108,0.0053363950604609,0.0134338999042867,0.0,219.0,82850.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,50.0,42222.95891203704,2019-08-07
50,80549,80549,82851.0,219.0,47.900554,-116.283402,18831.0,6028.0,-11.7,488.89,63.93,410.91,1348.56,0.01877,,40.749,67.4,211.0,0.0,0.24972,0.33322,-0.00392,0.019798,1.0,18101.0,104.0,478.0,0.011864,63.5267,,13546895224.91952,1.354689522491952e+19,,243.716598,261.45,0.1258810702352181,0.1258810702352181,0.1679724900840116,-0.0019760283330212,0.009979951259478,0.0,219.0,82851.0,20190807,20190807,2019.0,8.0,7.0,23.0,0.0,51.0,42222.95892361111,2019-08-07
