yyyymmdd,yyyy-mm-dd,year,month,day,hour,minute,second,julfrac,Latitude,Longitude,Static_Pressure,MSL_GPS_Altitude,OA_PM1_AMS,Sulfate_PM1_AMS,Nitrate_PM1_AMS,Ammonium_PM1_AMS,BC_mass_90_550_nm,OA_PM1_AMS_ambient,Sulfate_PM1_AMS_ambient,Nitrate_PM1_AMS_ambient,Ammonium_PM1_AMS_ambient,BC_mass_90_550_nm_ambient
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,22.0,42218.91761574074,47.855035,-119.104383,443.8,6711.0,-0.047596,0.21531,-0.007312,0.005864,1.14,-0.0222957175147386,0.100859125516816,-0.0034252098173747,0.0027469133436933,0.5340179419867646
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,23.0,42218.91762731481,47.856817,-119.105359,444.79,6695.0,0.49402,0.21105,0.013128,0.013408,6.26,0.2318063069308187,0.0990298390303009,0.0061599797526168,0.0062913626236355,2.9373456163453406
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,24.0,42218.91763888889,47.858611,-119.106297,445.71,6680.0,0.88716,0.27578,0.013744,0.043056,10.28,0.4170077172841278,0.1296298168003706,0.0064603386833863,0.0202383834656492,4.832092670635324
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,25.0,42218.917650462965,47.860415,-119.107204,446.62,6666.0,0.83625,0.35142,0.036892,0.082376,18.31,0.3937414879966872,0.1654632391172446,0.0173702971302526,0.0387860673425591,8.621114075000708
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,26.0,42218.91766203704,47.862227,-119.108085,447.47,6653.0,0.83406,0.38872,-0.0031,0.090616,4.17,0.3932424460241454,0.1832736297370762,-0.0014615873950013,0.0427236139953048,1.966070786179275
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,27.0,42218.91767361111,47.864046,-119.10894,448.28,6641.0,0.044316,0.31978,0.042304,0.058992,13.62,0.0209286490347111,0.1510191214983283,0.0199784630554296,0.0278595284740427,6.432173478038753
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,28.0,42218.91768518519,47.865869,-119.109773,449.0,6630.0,-0.020308,0.22118,0.085756,0.049012,2.08,-0.0096015458153567,0.1045730698956378,0.0405451134007157,0.0231726887680848,0.9834161559947854
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,29.0,42218.91769675926,47.867696,-119.110586,449.66,6619.0,0.70976,0.29961,0.0548,0.075236,2.28,0.3359339005301692,0.1418073094255015,0.025937186864649,0.0356096750173126,1.079138431594885
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,30.0,42218.91770833333,47.869526,-119.111384,450.27,6609.0,0.30274,0.36808,-0.035736,0.066788,8.13,0.1434047501873156,0.1743556201656442,-0.0169277669045844,0.0316367723310776,3.851095392161181
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,31.0,42218.91771990741,47.871358,-119.112165,450.82,6599.0,0.040656,0.16616,-0.026584,0.048824,11.86,0.0192735693966628,0.0787705699269358,-0.0126025326849883,0.0231457288523875,5.622405869845086
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,32.0,42218.91773148148,47.873191,-119.112936,451.35,6588.0,-0.23002,0.16213,0.039756,0.043704,2.35,-0.1091554985369363,0.0769384443865467,0.0188661246840902,0.0207396396315897,1.1151874687496754
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,33.0,42218.91774305556,47.876108,-119.114144,452.0,6576.0,0.24088,0.21341,0.038182,0.053891,13.24,0.1144246174313691,0.101375612778265,0.0181374989321012,0.0255997054881846,6.28936372796134
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,34.0,42218.91775462963,47.87686,-119.114452,452.74,6564.0,0.1298,0.26375,0.012651,0.068768,0.0,0.0617474752167088,0.1254691570755543,0.0060182381276316,0.0327137933413145,0.0
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,35.0,42218.9177662037,47.878695,-119.1152,453.49,6551.0,0.37087,0.31727,0.007022,0.095099,12.63,0.1766508866432148,0.1511204109399325,0.003344682843068,0.0452970654646725,6.015856495008504
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,36.0,42218.91777777778,47.880531,-119.115939,454.25,6538.0,1.58497,0.36361,-0.010763,0.095144,30.51,0.7560037574274043,0.173435791363987,-0.005133768109927,0.0453820712673886,14.552751559404978
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,37.0,42218.91778935185,47.882369,-119.116669,455.04,6525.0,2.35585,0.28584,0.030855,0.11264,12.96,1.1252163920127,0.1365247590011716,0.0147371656835332,0.0537998490550376,6.190039450934734
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,38.0,42218.91780092593,47.884208,-119.117392,455.82,6512.0,4.62057,0.41693,0.02556,0.14765,35.48,2.20982919216428,0.1994005252791437,0.0122243000650826,0.0706149414948926,16.9686293548174
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,39.0,42218.9178125,47.886049,-119.118112,456.63,6497.0,7.44909,0.64202,0.12264,0.22186,72.6,3.5683695936192805,0.3075495995477905,0.0587487662199635,0.1062785491973346,34.77788998344224
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,40.0,42218.91782407407,47.887889,-119.11883,457.47,6483.0,8.65031,0.73358,0.18849,0.26606,54.73,4.1499644830229405,0.3519331614076222,0.0904276037974354,0.127641616352834,26.25657995561379
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,41.0,42218.91783564815,47.88973,-119.119547,458.36,6467.0,8.73784,0.79472,0.15698,0.2832,96.93,4.198315635197863,0.3818432703739648,0.0754250007339755,0.1360705835639053,46.57246350582396
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,42.0,42218.91784722222,47.891572,-119.120265,459.28,6451.0,9.78668,0.84529,0.13081,0.3152,67.97,4.708582865352108,0.4066872535173811,0.0629355128211721,0.1516495194651285,32.70183324252788
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,43.0,42218.917858796296,47.893415,-119.120983,460.31,6434.0,9.77645,0.96221,0.2278,0.31103,107.29,4.71219538480994,0.4637799529704516,0.1097983530483666,0.1499147574566878,51.713192706581474
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,44.0,42218.91787037037,47.895259,-119.121699,461.37,6417.0,11.5798,0.91569,0.26784,0.34527,58.39,5.592298070013572,0.442219331916849,0.1293494805672322,0.1667431868109627,28.198611747015708
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,45.0,42218.91788194444,47.897105,-119.122415,462.48,6399.0,14.8451,0.99705,0.3101,0.42408,101.64,7.185639056738997,0.482613213890214,0.1501011560376665,0.205272164632227,49.1979409857092
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,46.0,42218.91789351852,47.898953,-119.123131,463.56,6381.0,12.5156,0.82438,0.19322,0.34164,68.57,6.070562443441815,0.399856999834172,0.0937193642591507,0.1657089514827464,33.25916989571457
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,47.0,42218.9179050926,47.900802,-119.123848,464.71,6364.0,14.8083,0.81669,0.34507,0.43741,101.01,7.1970793609172174,0.396924882887805,0.1677097421764621,0.2125885134187449,49.09253501389412
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,48.0,42218.917916666665,47.902653,-119.124565,465.79,6346.0,18.512,1.03737,0.44277,0.6703,256.71,9.014201756581423,0.5051351812999607,0.2156016698229017,0.3263947405702533,125.00193025777968
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,49.0,42218.91792824074,47.904505,-119.125281,466.86,6328.0,17.4666,0.90372,0.40368,0.57387,155.9,8.521389743358348,0.4408957861786384,0.1969424279252343,0.2799726295913947,76.05857241761798
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,50.0,42218.91793981481,47.906359,-119.125997,467.92,6311.0,17.2502,0.99998,0.37732,0.57154,168.75,8.430674674356332,0.4887193227245391,0.184407262995683,0.2793282282745487,82.47303517046939
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,51.0,42218.91795138889,47.908214,-119.126715,468.98,6294.0,21.192,1.08726,0.46189,0.68306,200.27,10.376187294437926,0.5323524630875132,0.2261540746238172,0.3344450025169295,98.05771184678576
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,52.0,42218.917962962965,47.910069,-119.127435,470.02,6277.0,22.0536,1.25021,0.51712,0.69924,143.93,10.811528160397522,0.612901323203948,0.2535122357485747,0.3427945075124407,70.56005586960929
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,53.0,42218.91797453704,47.911925,-119.128158,471.06,6261.0,22.5787,1.43792,0.5385,0.73561,296.76,11.086581297419812,0.7060467156738827,0.2644139843596207,0.3611988320051636,145.7149377874857
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,54.0,42218.91798611111,47.91378,-119.128885,472.08,6244.0,20.8708,1.13094,0.40929,0.60797,220.66,10.265396216226826,0.5562578912537883,0.201311114923217,0.2990327604873518,108.53260675549625
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,55.0,42218.91799768519,47.915636,-119.129617,473.07,6228.0,19.3816,1.38436,0.39888,0.67546,288.42,9.5462769196559,0.681857221101191,0.1964656652553115,0.332693286836524,142.059334067732
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,56.0,42218.91800925926,47.91749,-119.130357,474.08,6212.0,19.3358,2.0115,0.3745,0.7873,178.23,9.539998497808527,0.9924444283837156,0.1847727757542638,0.3884422065456124,87.93605293106123
20190803,2019-08-03,2019.0,8.0,3.0,22.0,1.0,59.0,42218.91804398148,47.923043,-119.132628,476.96,6168.0,16.0316,1.4648,0.3235,0.6154,147.9,7.944005391330404,0.7258401592617566,0.1603012640095427,0.3049440428793589,73.28765671410008
