0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141
,,,,,,,,7.081451088777185,7.133110433236694,7.154116674046984,7.164088168295728,7.1634109974133535,7.154816205808935,7.142487164430752,7.12387356492019,7.10342210678478,7.082978873558716,7.062539702756566,7.065469621421391,7.110514008911331,7.15555839640127,7.290949721508528,7.459233795854086,7.627517870199642,7.869567876507767,8.132584517730592,8.395601158953417,8.926389048754134,9.7625544030053,10.598719757256465,11.434885111507631,11.654896324355661,11.679112782799415,11.703329241243166,11.72754569968692,11.709803788626783,11.66468247236065,11.619561156094518,11.574439839828385,11.529318523562253,11.294423409755643,11.048834348370015,10.803245286984385,10.557656225598754,10.312067164213124,9.869299705376646,9.34262289504173,8.815946084706805,8.28926927437189,7.762592464036969,7.235915653702044,6.85216079631655,6.498951974917661,6.145743153518779,5.792534332119894,5.439325510721005,5.0861166893221235,4.779116868500419,4.489255343756759,4.199393819013095,3.9095322942694297,3.6196707695257695,3.3298092447821035,3.1325731806727592,2.9543045030016395,2.776035825330518,2.5977671476594004,2.419498469988279,2.262837167944318,2.2191732557469677,2.1755093435496167,2.1318454313522666,2.088181519154916,2.044517606957566,2.0011551850433067,1.9579267954183952,1.9146984057934844,1.8714700161685727,1.8282416265436618,1.761848530595622,1.6598792923029217,1.5579100540102195,1.4559408157175213,1.353971577424821,1.23636026612819,1.0832274021211026,0.9300945381140124,0.7769616741069276,0.6238288100998401,0.5270162448158544,0.5078770814736507,0.4887379181314467,0.4695987547892433,0.45045959144703956,0.43210383201230185,0.41403100584684877,0.39595817968139596,0.37788535351594355,0.357093695038758,0.3285591546883283,0.30002461433789807,0.2714900739874684,0.24295553363703923,0.22499966242817596,0.20713447396976395,0.18926928551135158,0.17140409705293957,0.16253207092823227,0.156089060206421,0.14964604948460974,0.14320303876279836,0.1379762931139722,0.1330978713359177,0.1282194495578631,0.12334102777980852,0.11841055318521468,0.11347371405709702,0.10853687492897945,0.10360003580086179,0.0996198916230204,0.09590544244627192,0.09219099326952351,0.08847654409277515,0.08482956499303859,0.0812726810587869,0.07771579712453516,0.07415891319028349,0.07060202925603187,0.06719430875349583,0.06382712078490524,0.06045993281631458,0.057092744847723975,0.05372555687913344,0.05165730014572229,0.04994684815689871,0.048236396168075096,0.046525944179251516,0.044815492190427964,0.04335154145908785,0.04239952821649489,0.041447514973901915
,,,,,,,,7.221213082312731,7.2765022399056365,7.309398293782013,7.333048718680354,7.34861084995151,7.355164135111528,7.3586145986212115,7.354313802013418,7.348513716872159,7.3743475358629755,7.411687066456869,7.471766699645896,7.5632126057972,7.654658511948505,7.765051904088024,7.880316149603396,7.995580395118767,8.230022285265203,8.487273874842211,8.744525464419219,9.24932371958239,9.9776158781339,10.705908036685406,11.434200195236915,11.603370159318123,11.644860454622064,11.686350749926003,11.727841045229944,11.7091444177328,11.65894177403575,11.608739130338698,11.558536486641648,11.508333842944598,11.266554976195733,11.023458656527247,10.78036233685876,10.537266017190273,10.294169697521784,9.841402831327482,9.315983947560996,8.790565063794501,8.265146180028015,7.739727296261526,7.21430841249503,6.839681082063027,6.489727302959497,6.139773523855973,5.789819744752446,5.439865965648915,5.089912186545392,4.782490728773132,4.488551820791797,4.1946129128104594,3.9006740048291197,3.6067350968477854,3.3127961888664457,3.119320183417825,2.94292483978026,2.7665294961426934,2.59013415250513,2.413738808867563,2.2612677060950483,2.217409525330058,2.173551344565067,2.129693163800077,2.0858349830350864,2.041976802270096,1.9987626722063598,1.9558139779021084,1.912865283597858,1.8699165892936065,1.826967894989356,1.761366217748302,1.6627199568112594,1.5640736958742152,1.4654274349371743,1.3667811740001317,1.2501600021852475,1.0944675806911506,0.9387751591970508,0.7830827377029567,0.6273903162088597,0.530025521799586,0.5108667137582218,0.49170790571685724,0.4725490976754934,0.45339028963412925,0.43459278900745224,0.41592255390450106,0.3972523188015502,0.37858208369859964,0.3572300178884509,0.3283666027834825,0.29950318767851364,0.27063977257354527,0.24177635746857742,0.22413933724082097,0.2065759946190951,0.18901265199736894,0.1714493093756431,0.1626830846141106,0.15627751665311054,0.14987194869211048,0.1434663807311103,0.13826084144414383,0.1333979413857272,0.12853504132731047,0.12367214126889377,0.11870654641599535,0.1137284262314146,0.10875030604683396,0.10377218586225323,0.09976959302472375,0.09603766266565862,0.09230573230659356,0.08857380194752856,0.08490572373126673,0.08132285094315791,0.07773997815504903,0.07415710536694022,0.07057423257883147,0.0671635630787871,0.06379966735972416,0.060435771640661155,0.057071875921598215,0.05370798020253534,0.05164202782907162,0.049933924532519346,0.04822582123596705,0.046517717939414775,0.04480961464286253,0.043347020375015394,0.04239492181695403,0.04144282325889264
,,,,,,,,7.285929562052043,7.344923009334304,7.386113285904621,7.419746533322086,7.447317158249596,7.4661606658801505,7.482601241917596,7.489167206656305,7.4943653351197375,7.5418918268710105,7.601797626143993,7.720330105741233,7.9075185774144074,8.094707049087582,8.191270376271065,8.2699748670136,8.348679357756133,8.601781936901748,8.879052593406822,9.156323249911896,9.626915927401281,10.24754902474678,10.868182122092275,11.488815219437772,11.614854828115778,11.653284815557113,11.691714802998447,11.730144790439782,11.704268410320093,11.649386779042663,11.594505147765233,11.539623516487802,11.480482999878316,11.239214243147654,10.997945486416995,10.756676729686335,10.515407972955675,10.274139216225016,9.815053836520612,9.290501812896608,8.765949789272597,8.241397765648593,7.716845742024585,7.192293718400572,6.825292962931528,6.479384470229905,6.133475977528289,5.78756748482667,5.4416589921250464,5.09575049942343,4.786818134201439,4.488422459925503,4.1900267856495645,3.8916311113736226,3.593235437097687,3.294839762821745,3.1044941460295945,2.9302542311370816,2.756014316244567,2.5817744013520554,2.4075344864595407,2.2584761168730734,2.214639689162992,2.17080326145291,2.126966833742829,2.0831304060327467,2.0392939783226653,1.9962395448707222,1.9534920441477777,1.9107445434248338,1.8679970427018893,1.8252495419789454,1.7608053330282154,1.6657065263850563,1.5706077197418955,1.475508913098738,1.380410106455579,1.2651124487826588,1.1070753166262717,0.9490381844698816,0.7910010523134974,0.6329639201571102,0.5346611077643615,0.5150658213629974,0.49547053496163307,0.4758752485602694,0.4562799621589054,0.43688891229219007,0.41756869121177426,0.3982484701313588,0.3789282490509437,0.3570075559136324,0.32787583649208607,0.29874411707053916,0.2696123976489928,0.24048067822744695,0.22319044349652972,0.20596414777350586,0.1887378520504817,0.17151155632745785,0.1628474106258402,0.15647273563297764,0.15009806064011508,0.1437233856472524,0.1385467217348644,0.13371162462629604,0.12887652751772763,0.12404143040915919,0.11903651950072847,0.11401091706216356,0.10898531462359873,0.10395971218503382,0.09992476202098322,0.096164548042991,0.09240433406499886,0.08864412008700678,0.0849510123598817,0.08134740817790514,0.07774380399592852,0.07414019981395197,0.07053659563197548,0.06712522471682843,0.06376605124861426,0.06040687778040003,0.05704770431218586,0.05368853084397175,0.05162560561644071,0.04992042818740687,0.048215250758373004,0.04651007332933917,0.04480489590030537,0.04334405250409799,0.0423918486807657,0.041439644857433386
,,,,,,,,7.20107606905353,7.257431828787574,7.3023475098715025,7.341711741244657,7.377274955556407,7.404830491236266,7.431204937769207,7.442420522787528,7.453081596930845,7.490703021177094,7.532754573224321,7.700780468354094,7.974305705898372,8.24783094344265,8.354182395858727,8.44541865694469,8.536654918030653,8.814723681368305,9.1010802512083,9.387436821048295,9.857191413767735,10.430533153844035,11.003874893920333,11.577216633996635,11.65020301291106,11.680554808794493,11.710906604677927,11.741258400561362,11.703935218387358,11.644781485416146,11.585627752444934,11.526474019473723,11.452353950891075,11.214580068848914,10.976806186806758,10.7390323047646,10.50125842272244,10.263484540680283,9.79068163291629,9.267334875066078,8.743988117215856,8.220641359365645,7.697294601515429,7.173947843665209,6.817603495871093,6.474095472087214,6.1305874483033405,5.787079424519465,5.4435714007355855,5.100063376951713,4.790347095168405,4.4881686139876695,4.185990132806932,3.8838116516261914,3.581633170445456,3.279454689264716,3.093922551959677,2.9209289734863377,2.747935395012996,2.574941816539658,2.4019482380663164,2.2572609849593284,2.213102339742218,2.1689436945251077,2.124785049307998,2.080626404090887,2.036467758873777,1.9940580075853203,1.9522646723601431,1.9104713371349669,1.8686780019097897,1.8268846666846132,1.7639950466991692,1.673259831710932,1.582524616722693,1.4917894017344575,1.40105418674622,1.2864255178658253,1.1240645563993974,0.9617035949329664,0.7993426334665413,0.6369816720001134,0.5376113073566005,0.5181375524487196,0.4986637975408383,0.4791900426329577,0.4597162877250768,0.43989138436637326,0.4199489148639247,0.4000064453614765,0.3800639758590286,0.3575516674654044,0.3280760482199686,0.29860042897453226,0.26912480972909647,0.23964919048366118,0.22263381993073972,0.20564941491488448,0.18866500989902893,0.17168060488317366,0.16310415088987387,0.15675276193550436,0.15040137298113482,0.14404998402676517,0.13892364221363473,0.13414459221819316,0.12936554222275154,0.1245864922273099,0.1195283266000954,0.11443636795850796,0.10934440931692063,0.1042524506753332,0.10018021932371093,0.09638991707534109,0.09259961482697131,0.08880931257860161,0.08508025932778668,0.08143272344270969,0.07778518755763263,0.07413765167255564,0.07049011578747871,0.06707249584455563,0.06371714822057165,0.06036180059658759,0.0570064529726036,0.05365110534861968,0.051594797770445865,0.0498964690602799,0.048198140350113904,0.046499811639947944,0.044801482929782005,0.043345170815536696,0.04239209766818868,0.04143902452084064
,,,,,,,,7.109431060209002,7.16439076906972,7.208746634142998,7.248027014023728,7.2845422519626295,7.313302836676965,7.340192107440733,7.356082730116269,7.373855111860436,7.440735887205533,7.50761666255063,7.703011021850393,7.948661839687216,8.182111034107088,8.288011665997141,8.393912297887194,8.523313313355292,8.821694353089903,9.120075392824514,9.418456432559124,9.928130365361529,10.491784304401602,11.055438243441673,11.582307393012915,11.624060216880055,11.665813040747196,11.707565864614336,11.749318688481475,11.704261796299436,11.649038909451255,11.593816022603074,11.538593135754894,11.44631181340208,11.215636516608944,10.984961219815812,10.754285923022678,10.523610626229544,10.29293532943641,9.788530345074864,9.265735665675205,8.742940986275535,8.220146306875876,7.697351627476212,7.17940134548836,6.832273890923464,6.48514643635856,6.138018981793662,5.790891527228762,5.443764072663859,5.0966366180989615,4.788488662014589,4.484608996046003,4.180729330077415,3.8768496641088235,3.5729699981402376,3.269090332171647,3.09141485091236,2.9172978334878636,2.743180816063366,2.5690637986388714,2.394946781214374,2.256711833524003,2.2122860630213967,2.1678602925187906,2.1234345220161845,2.0790087515135784,2.034582981010973,1.9929660695857319,1.9521179259101162,1.9112697822345015,1.870421638558886,1.8295734948832714,1.7675470117317074,1.6813464395649727,1.5951458673982364,1.5089452952315032,1.4227447230647683,1.3065308432399176,1.1372308027295148,0.9679307622191089,0.7986307217087092,0.6293306811983064,0.5301025326359357,0.5126569611903894,0.4952113897448428,0.4777658182992969,0.4603202468537506,0.4411146564633825,0.42136554497704254,0.401616433490703,0.3818673220043638,0.3593457662339847,0.32969173474081576,0.3000377032476463,0.27038367175447736,0.24078482302978949,0.22367267157668302,0.2065605201235766,0.18944836867046982,0.17233621721736336,0.16375539523535834,0.15737323686877983,0.15099107850220134,0.1446089201356227,0.13961848896288462,0.13501633112786957,0.13041417329285443,0.12581201545783927,0.12063756559924407,0.11539522498043753,0.11015288436163106,0.10491054374282452,0.10074172356992771,0.09686679467535171,0.09299186578077577,0.08911693688619991,0.08529902234935932,0.08155653714464244,0.07781405193992547,0.07407156673520858,0.07032908153049175,0.0669005196322384,0.06355643524105173,0.060212350849864975,0.05686826645867829,0.05352418206749166,0.05149178503407018,0.049819204670954034,0.04814662430783785,0.0464740439447217,0.04480146358160558,0.043362446699852744,0.042407264363996146,0.041452082028139534
,,,,,,,,7.01910850202218,7.075216149101465,7.120896730968138,7.15919888588551,7.193386321804097,7.219690563207054,7.245026309189517,7.268556153189519,7.329020303577522,7.507919346874571,7.686818390171618,7.797907679740702,7.9027711403978325,8.014609128158805,8.144446323848301,8.274283519537798,8.4619091142895,8.779591861462563,9.097274608635626,9.414957355808689,9.960983565221698,10.513071243157102,11.065158921092504,11.500402471599863,11.563240814516138,11.626079157432416,11.688917500348692,11.74638911565221,11.707302694176054,11.668216272699897,11.629129851223741,11.590043429747585,11.483797347263849,11.255924708775854,11.028052070287865,10.800179431799872,10.57230679331188,10.32504362459972,9.805671221353428,9.286298818107145,8.766926414860851,8.247554011614568,7.7281816083682795,7.231685373139694,6.875616647623842,6.519547922107983,6.163479196592131,5.807410471076276,5.451341745560417,5.095273020044565,4.7918549574641816,4.488611915172695,4.185368872881205,3.882125830589713,3.578882788298226,3.282169492996965,3.1038143454669007,2.9254591979368345,2.747104050406767,2.568748902876702,2.3903937553466346,2.2577436331565894,2.2129356758389616,2.1681277185213332,2.123319761203706,2.0785118038860775,2.03370384656845,1.9931334711203945,1.9533817859388813,1.9136301007573688,1.8738784155758557,1.8341267303943434,1.7727396389498824,1.69047788405926,1.608216129168636,1.525954374278015,1.4436926193873925,1.324104061171862,1.147056538994463,0.970009016817061,0.7929614946396654,0.6159139724622664,0.5176345018329882,0.5025852619262573,0.487536022019526,0.4724867821127953,0.45743754220606436,0.4398723927219237,0.42160764111242605,0.40334288950292874,0.38507813789343176,0.3634645910715495,0.33377996949980376,0.3040953479280575,0.27441072635631175,0.24489193665562675,0.2271309374048752,0.20936993815412366,0.1916089389033718,0.17384793965262027,0.1650981277160089,0.15857568376662812,0.15205323981724733,0.14553079586786644,0.14077191985864126,0.13649076420465658,0.13220960855067182,0.12792845289668703,0.12254962639172182,0.11704627302525912,0.11154291965879652,0.10603956629233383,0.10168564751351579,0.09763930058283753,0.09359295365215933,0.08954660672148122,0.08556664532364051,0.08167330505759735,0.07777996479155411,0.07388662452551092,0.06999328425946783,0.06655314547179944,0.06323304777725913,0.05991295008271876,0.056592852388178454,0.05327275469363821,0.05128747527784759,0.04966412832173591,0.048040781365624195,0.046417434409512515,0.044794087453400855,0.04338880363961476,0.0424317843020791,0.04147476496454342
,,,,,,,,6.983171973019699,7.044680795169293,7.094390058303417,7.1305830392621825,7.159773115040159,7.18052457690361,7.206292444964531,7.23632461737643,7.338628000750003,7.538159632855324,7.72142934870611,7.759631087819597,7.797832826933083,7.884498940114294,8.028249446368552,8.171999952622809,8.404486806253368,8.732566779114928,9.060646751976487,9.419133919918824,9.963602212418227,10.508070504917628,11.052538797417025,11.413054347180433,11.49374167848908,11.574429009797726,11.655116341106373,11.717298459675765,11.705631959978392,11.693965460281017,11.682298960583644,11.67063246088627,11.554246508591469,11.329344084832753,11.104441661074043,10.879539237315331,10.65463681355662,10.376136138870795,9.865374694867311,9.354613250863835,8.84385180686035,8.333090362856876,7.822328918853396,7.345914358100271,6.975152341853034,6.604390325605791,6.233628309358554,5.862866293111313,5.492104276864071,5.127326518007536,4.825842005117999,4.524357492228469,4.222872979338935,3.921388466449399,3.6199039535598683,3.33297232021746,3.1453538460136925,2.9577353718099233,2.7701168976061523,2.582498423402385,2.394879949198614,2.2646098534110357,2.2186525604746064,2.172695267538177,2.1267379746017485,2.0807806816653187,2.0348233887288902,1.9952838552979075,1.956545756293326,1.9178076572887448,1.8790695582841632,1.840331459279582,1.7779866914706683,1.6962963622410978,1.6146060330115255,1.5329157037819563,1.4512253745523855,1.3269714712623946,1.1453066705646895,0.9636418698669812,0.7819770691692794,0.6003122684715745,0.5045930450046034,0.4911612056028405,0.47772936620107725,0.46429752679931446,0.4508656873975515,0.43579768244057326,0.42032359402403185,0.4048495056074907,0.38937541719094987,0.36958635605003637,0.3400739511533438,0.3105615462566507,0.2810491413599582,0.25179734535116377,0.23289630153221316,0.21399525771326255,0.19509421389431164,0.17619317007536103,0.16708798134459338,0.16028141548817704,0.15347484963176072,0.14666828377534427,0.14218595023175698,0.1383085644653185,0.13443117869887997,0.13055379293244143,0.12491668567613082,0.11909285671404583,0.11326902775196096,0.10744519878987599,0.10284238161552625,0.0985551937202652,0.09426800582500422,0.08998081792974331,0.08579251778988753,0.08173053915232106,0.07766856051475451,0.07360658187718805,0.06954460323962167,0.0660975161233259,0.06280906136285118,0.0595206066023764,0.05623215184190168,0.05294369708142702,0.05101959561101111,0.04945804402654537,0.0478964924420796,0.04633494085761386,0.04477338927314815,0.043410972050464396,0.042453244200667144,0.04149551635086987
,,,,,,,6.892773871234523,6.97476877395889,7.0273624957586,7.061496590199987,7.089140419975316,7.108063453737984,7.1325470464603375,7.169265972010481,7.21203097221833,7.281303800292771,7.350576628367212,7.406341993166833,7.4596102881830655,7.526962451865033,7.657704631572534,7.788446811280034,7.951821524747764,8.265160454027834,8.5784993833079,8.89183831258797,9.363888413776785,9.873806000222913,10.38372358666904,10.88423344100235,11.059526309124593,11.234819177246838,11.41011204536908,11.585404913491324,11.649144046766498,11.683294140970007,11.717444235173518,11.751594329377028,11.778546660179263,11.58451365890865,11.390480657638033,11.196447656367422,11.002414655096807,10.808381653826192,10.412819472427296,9.91822421878092,9.423628965134556,8.929033711488183,8.434438457841818,7.939843204195448,7.506589350079224,7.104296876999313,6.7020044039193944,6.299711930839483,5.897419457759568,5.49512698467965,5.142072575856161,4.851275757017385,4.560478938178614,4.269682119339841,3.978885300501065,3.6880884816622945,3.4327541195684677,3.225584709905103,3.0184153002417373,2.8112458905783693,2.6040764809150048,2.396907071251637,2.290336519349333,2.238499784022435,2.1866630486955367,2.1348263133686394,2.082989578041741,2.0320810521100756,1.9912954040214987,1.9505097559329214,1.9097241078443448,1.8689384597557677,1.828152811667191,1.7567503889097726,1.6723915766722606,1.588032764434747,1.5036739521972364,1.4193151399597244,1.286970239176727,1.1142535272553975,0.9415368153340647,0.7688201034127382,0.5961033914914086,0.5156906549253633,0.4972186671047594,0.4787466792841552,0.4602746914635516,0.4418027036429477,0.42785355950374826,0.4146133823585799,0.4013732052134118,0.38813302806824396,0.36994262149187307,0.3426249144326635,0.31530720737345347,0.287989500314244,0.2610629449404012,0.24094784560608232,0.22083274627176339,0.20071764693744412,0.18060254760312522,0.17087315478124385,0.16328725457615642,0.155701354371069,0.14811545416598146,0.14376234125732026,0.14019044744692677,0.1366185536365332,0.13304665982613964,0.1271778187562244,0.12108796368456914,0.11499810861291403,0.1089082535412588,0.10400047684906694,0.09938570169513355,0.09477092654120026,0.09015615138726704,0.08574331672931013,0.08158190569191187,0.07742049465451353,0.07325908361711529,0.0690976725797171,0.06567654814097913,0.062439669709260646,0.0592027912775421,0.05596591284582361,0.05272903441410518,0.05085276251307593,0.04932731152745211,0.04780186054182825,0.04627640955620443,0.04475095857058063,0.043415025634160324,0.04245777986186716,0.041500534089573986
,,,,,,6.817056895459785,6.90332124113587,6.949744559937021,6.975619453256697,6.992352855763287,6.999528235352619,7.0070422893760345,7.016685534506349,7.026328779636664,7.01833856165328,7.010289960186408,7.025393292718318,7.053661057079444,7.08192882144057,7.184603048396956,7.290927668434357,7.397252288471757,7.685280401402643,7.9884986707021906,8.291716940001736,8.699587494116646,9.204612041645348,9.70963658917405,10.214661136702752,10.531292924893252,10.76760396478912,11.003915004684991,11.240226044580861,11.421782742122504,11.527400758183358,11.633018774244212,11.738636790305065,11.84425480636592,11.788851855676777,11.629506728945689,11.4701616022146,11.310816475483511,11.151471348752423,10.935608476948785,10.472081055622503,10.008553634296215,9.545026212969937,9.081498791643648,8.61797137031737,8.156803662253285,7.714362967281131,7.271922272308985,6.829481577336831,6.387040882364685,5.944600187392536,5.502159492420382,5.189362931186545,4.904897120158895,4.62043130913125,4.3359654981036035,4.051499687075954,3.767033876048309,3.527001494263164,3.302562633011573,3.0781237717599796,2.853684910508384,2.629246049256793,2.404807188005198,2.3286380646227194,2.2676957122985897,2.2067533599744595,2.1458110076503307,2.0848686553262006,2.0292128842788446,1.986359952980994,1.9435070216831434,1.9006540903852933,1.8578011590874424,1.8149482277895923,1.7311736599012753,1.641072390205877,1.5509711205104773,1.4608698508150806,1.3707685811196824,1.235776264422352,1.0785108688450558,0.9212454732677566,0.7639800776904632,0.6067146821131668,0.5403449167204587,0.5144517862682094,0.48855865581595953,0.46266552536371064,0.4367723949114613,0.42256020905896535,0.40919857805778487,0.3958369470566046,0.3824753160554246,0.36519564519264897,0.3420142972586788,0.31883294932470824,0.2956516013907381,0.27262562110238586,0.2512456128546988,0.22986560460701172,0.2084855963593243,0.18710558811163722,0.1764402165389783,0.16767365602947312,0.15890709551996796,0.15014053501046265,0.14571424956405465,0.14225097917586085,0.13878770878766694,0.13532443839947306,0.12922151612445335,0.12289292508519818,0.11656433404594314,0.110235743006688,0.10503062181701524,0.10009095841327606,0.09515129500953698,0.09021163160579798,0.08559462112699175,0.08136787088260312,0.07714112063821443,0.07291437039382581,0.06868762014943726,0.06531190237188322,0.062138939102901414,0.05896597583391955,0.05579301256493774,0.052620049295955984,0.05077837024230557,0.04926682047100601,0.04775527069970641,0.04624372092840685,0.044732171157107314,0.04340857003987016,0.042451934860451075,0.041495299681031966
,,,,,,6.863556848794899,6.910729891797258,6.9352017668396035,6.938428196770708,6.933223693500307,6.9184187027178154,6.897544203523867,6.87126103695562,6.8420169407610665,6.80796553621243,6.774089432181664,6.75326882810998,6.732448224038297,6.737564453249545,6.798293747067765,6.859023040885986,6.981065532460062,7.265400934808651,7.549736337157238,7.834071739505824,8.348108135070497,8.90149438138452,9.454880627698545,10.002770427701806,10.243894511522946,10.485018595344087,10.726142679165228,10.967266762986371,11.158999411949393,11.330972479576955,11.502945547204515,11.674918614832077,11.846891682459638,11.760297803117407,11.638008695133472,11.515719587149537,11.393430479165604,11.271141371181669,11.020024245962134,10.59728670238321,10.174549158804282,9.751811615225364,9.329074071646438,8.906336528067518,8.464251798696557,7.981676764906423,7.499101731116298,7.016526697326164,6.533951663536038,6.051376629745908,5.5688852514011655,5.282490123450416,4.9960949954996625,4.709699867548913,4.423304739598162,4.1369096116474084,3.850514483696659,3.6119709934351856,3.3792785370615235,3.146586080687859,2.9138936243141926,2.6812011679405305,2.453541066017642,2.38100234344988,2.3084636208821174,2.2359248983143543,2.163386175746592,2.090847453178829,2.029339228804202,1.9848662277120226,1.9403932266198427,1.8959202255276635,1.8514472244354834,1.8069742233433042,1.7118032640413936,1.613727743120948,1.5156522222005007,1.4175767012800569,1.3195011803596113,1.18963582441105,1.0480210769547802,0.9064063294985076,0.7647915820422403,0.6231768345859704,0.5629058816944035,0.5314068991566108,0.49990791661881756,0.46840893408102546,0.43690995154323276,0.4200713046264162,0.4037335586349967,0.38739581264357753,0.3710580666521587,0.3544583532678255,0.3375036245661729,0.32054889586451996,0.30359416716286736,0.28606507851163765,0.26363763122458195,0.24121018393752625,0.21878273665047016,0.19635528936341445,0.18432231858612602,0.17393720242076918,0.16355208625541234,0.15316697009005534,0.1483150268783846,0.14460540433324295,0.14089578178810122,0.1371861592429595,0.130854177160351,0.12432467159528321,0.11779516603021553,0.11126566046514773,0.10580584718124132,0.1005858879197841,0.09536592865832695,0.09014596939686992,0.08536913641380313,0.08111169245685583,0.07685424849990845,0.07259680454296114,0.0683393605860139,0.06502721164540004,0.061929040257974396,0.058830868870548704,0.05573269748312307,0.052634526095697486,0.050810321417747294,0.04928735391414448,0.04776438641054164,0.046241418906938836,0.04471845140333605,0.043391344697562576,0.042435474693173915,0.041479604688785233
