yyyymmdd,yyyy-mm-dd,year,month,day,hour,minute,second,julfrac,Latitude,Longitude,Static_Pressure,MSL_GPS_Altitude,OA_PM1_AMS,Sulfate_PM1_AMS,Nitrate_PM1_AMS,Ammonium_PM1_AMS,BC_mass_90_550_nm,OA_PM1_AMS_ambient,Sulfate_PM1_AMS_ambient,Nitrate_PM1_AMS_ambient,Ammonium_PM1_AMS_ambient,BC_mass_90_550_nm_ambient
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,28.0,42222.958657407406,47.8795,-116.231521,506.5,5749.0,0.10394,0.32159,0.00146,0.021484,0.0,0.0537824124854544,0.1664025979526391,0.0007554581703748,0.0111166187207764,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,29.0,42222.95866898148,47.880586,-116.23364,505.91,5758.0,0.24843,0.21083,-0.014318,0.012294,0.0,0.1284166266723905,0.1089807084544543,-0.0074011563043726,0.0063549249620028,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,30.0,42222.95868055556,47.881657,-116.235775,505.31,5767.0,-0.000134,0.26622,0.001016,0.008678,0.66,-6.922088602467814e-05,0.1375222707275359,0.0005248389567244,0.0044828272307623,0.340938692360355
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,31.0,42222.95869212963,47.882716,-116.237922,504.72,5776.0,0.21507,0.21891,0.009184,0.02603,0.0,0.1109950571059991,0.1129768352214361,0.0047397526594201,0.0134337719647982,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,32.0,42222.958703703705,47.88376,-116.240084,504.12,5784.0,0.071596,0.23391,0.00697,0.011636,0.0,0.036914316010516,0.1206020958994888,0.0035936753812125,0.0059994270783055,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,33.0,42222.958715277775,47.884791,-116.24226,503.52,5793.0,0.14832,0.26446,-0.011564,0.00692,1.03,0.0764134597168232,0.1362480013262612,-0.0059576944994966,0.0035651371442854,0.5306490258112724
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,34.0,42222.95872685185,47.885809,-116.244449,502.96,5801.0,0.62472,0.39629,-0.012824,0.02272,0.0,0.3216156294488167,0.2040162917695472,-0.0066019958254123,0.0116966114436501,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,35.0,42222.95873842593,47.886814,-116.24665,502.42,5809.0,0.07792,0.2317,0.042696,0.045836,1.69,0.040085064449373,0.119195449601126,0.0219644752532139,0.0235798128093103,0.869401423504113
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,36.0,42222.95875,47.887806,-116.248864,501.9,5817.0,0.2331,0.18123,0.020146,0.015418,0.0,0.119814306368138,0.0931529246808136,0.0103551223341591,0.0079249119501671,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,37.0,42222.95876157408,47.888785,-116.251089,501.4,5825.0,0.18551,0.23786,0.00777,0.026318,0.0,0.0952868286917889,0.1221762981652143,0.0039910444662562,0.0135181863916257,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,38.0,42222.95877314815,47.889752,-116.253326,500.88,5833.0,-0.001388,0.23731,0.01267,0.02069,0.0,-0.0007124476094169,0.1218090361604805,0.006503394244462,0.0106199863392201,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,39.0,42222.95878472222,47.890704,-116.255577,500.37,5841.0,0.14604,0.2263,-0.00486,0.02003,0.72,0.0749131379379143,0.1160835600886744,-0.0024930008927572,0.010274651827557,0.3693334655936615
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,40.0,42222.9587962963,47.89164,-116.257841,499.87,5849.0,0.23588,0.31983,0.039282,0.023508,0.0,0.1209182239129607,0.1639531776923954,0.0201369750370905,0.0120508123102674,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,41.0,42222.95880787037,47.892558,-116.260119,499.37,5858.0,0.41581,0.3975,0.016462,0.021352,0.0,0.212958014484061,0.2035805073408871,0.0084310498411212,0.0109354741955789,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,42.0,42222.95881944445,47.893458,-116.262409,498.82,5869.0,0.24875,0.43387,0.025226,0.024314,0.0,0.1272914493969817,0.2220218739693204,0.012908760211008,0.0124420675402541,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,43.0,42222.95883101852,47.894337,-116.26471,498.14,5882.0,0.2242,0.19229,0.013434,0.033784,0.0,0.1145983808786021,0.0982877906295557,0.0068667022690595,0.017268473236408,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,44.0,42222.95884259259,47.895192,-116.267021,497.33,5897.0,0.17167,0.19912,0.038778,0.035856,0.0,0.0876353495954898,0.1016482251497288,0.0197956753458024,0.0183040315436353,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,45.0,42222.95885416667,47.896023,-116.26934,496.35,5914.0,0.49065,0.15836,0.014812,0.01914,0.0,0.2501865973673791,0.0807491074270827,0.0075527644557334,0.0097596483717754,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,46.0,42222.95886574074,47.89683,-116.271667,495.11,5933.0,0.49005,0.33866,-0.01012,0.018348,5.58,0.2493609210926065,0.1723264351336029,-0.0051495409069629,0.0093363415574066,2.839371369649513
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,47.0,42222.95887731481,47.897616,-116.274,493.86,5952.0,0.33642,0.1779,0.018408,0.00953,0.0,0.1708651623185031,0.0903540585472377,0.0093492833599637,0.0048402146034579,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,48.0,42222.95888888889,47.89838,-116.276341,492.58,5972.0,0.3264,0.26593,0.022108,0.01854,0.0,0.1654095195037165,0.1347651762304636,0.0112036570379539,0.0093955039571044,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,49.0,42222.95890046296,47.899124,-116.278689,491.31,5991.0,0.16871,0.15896,0.007696,0.024232,0.0,0.0853189541508008,0.0803882458171495,0.0038919724446954,0.0122544537785679,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,50.0,42222.95891203704,47.899848,-116.281043,490.07,6010.0,0.21846,0.15117,0.010568,0.026604,0.0,0.1103131022812542,0.0763344853605108,0.0053363950604609,0.0134338999042867,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,51.0,42222.95892361111,47.900554,-116.283402,488.89,6028.0,0.24972,0.33322,-0.00392,0.019798,0.0,0.1258810702352181,0.1679724900840116,-0.0019760283330212,0.009979951259478,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,52.0,42222.95893518518,47.90124,-116.285766,487.76,6047.0,0.016676,0.24597,0.008388,0.012752,1.12,0.0083909283251471,0.1237656896219987,0.0042206228586792,0.0064164738547779,0.5635547927659416
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,53.0,42222.95894675926,47.901905,-116.288134,486.64,6065.0,0.008632,0.21571,0.015812,0.017368,0.0,0.0043355807782117,0.1083443152998224,0.0079418678481331,0.0087233974694141,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,54.0,42222.958958333336,47.90255,-116.290507,485.49,6084.0,0.41292,0.27526,-0.011654,0.01155,0.0,0.207025450884953,0.1380069398687207,-0.0058429589378408,0.0057908165206848,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,55.0,42222.958969907406,47.903175,-116.292881,484.32,6103.0,0.51379,0.17767,0.0022488,0.023486,0.67,0.2571846841424884,0.0889351735759666,0.0011256679143222,0.0117562418337657,0.3353777581803213
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,56.0,42222.95898148148,47.903779,-116.295258,483.1,6123.0,0.27828,0.18303,0.011661,0.029837,0.0,0.1390366303132008,0.0914470118090597,0.0058261684134046,0.0149074167696384,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,57.0,42222.95899305555,47.904364,-116.297637,481.87,6142.0,0.257,0.1798,-0.0023,0.0249,1.57,0.1281611952637572,0.0896629685152667,-0.0011469678953565,0.012417174171469,0.7829302590042756
20190807,2019-08-07,2019.0,8.0,7.0,23.0,0.0,59.0,42222.959016203706,47.905473,-116.302398,479.39,6182.0,0.9382,0.1412,-0.0008,0.0119,0.0,0.466009834709319,0.0701349271594072,-0.0003973650263989,0.0059108047676837,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,0.0,42222.959027777775,47.905999,-116.304781,478.07,6202.0,0.9382,0.1412,-0.0008,0.0119,0.0,0.4652810513632378,0.0700252445667119,-0.0003967435952788,0.0059015609797724,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,1.0,42222.95903935185,47.906505,-116.307164,476.84,6221.0,0.9382,0.1412,-0.0008,0.0119,1.2,0.4643698643704427,0.0698881100502094,-0.0003959666291796,0.0058900036090473,0.5939499437694854
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,2.0,42222.95905092593,47.906992,-116.309547,475.63,6240.0,0.9382,0.1412,-0.0008,0.0119,0.0,0.4634770429467046,0.0697537395694677,-0.0003952053233397,0.0058786791846789,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,3.0,42222.9590625,47.907463,-116.31193,474.46,6259.0,0.9382,0.1412,-0.0008,0.0119,0.0,0.4625507930638692,0.0696143380735646,-0.0003944155131646,0.0058669307583244,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,11.0,42222.95915509259,47.910635,-116.330915,464.87,6414.0,0.76,0.3667,0.0189,0.0571,3.21,0.3686274056505301,0.1778627232263807,0.0091671815352566,0.0276955590297964,1.5569657528134233
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,12.0,42222.95916666667,47.910983,-116.333269,463.68,6434.0,0.72613,0.35616,0.019881,0.054922,9.0,0.3514336747048064,0.1723749433061075,0.0096220413518326,0.026581246170985,4.355835831522259
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,13.0,42222.95917824074,47.911323,-116.335618,462.52,6453.0,0.40535,0.25081,0.025993,0.030281,0.0,0.1958125197122016,0.1211588456124763,0.0125564446154662,0.0146278497826697,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,14.0,42222.959189814814,47.911655,-116.337961,461.26,6473.0,0.59191,0.26069,-0.010934,0.007148,0.0,0.2853873522197306,0.1256907787504207,-0.0052717901525071,0.0034463833921823,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,15.0,42222.95920138889,47.911979,-116.340299,460.06,6493.0,0.26482,0.23953,0.007969,0.040604,1.47,0.1274289265240529,0.1152596132101291,0.0038346088492945,0.0195382680031064,0.7073503586978243
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,16.0,42222.95921296296,47.912296,-116.34263,458.88,6513.0,0.25101,0.25645,0.033564,0.035457,0.0,0.1205300037017092,0.1231421833763728,0.0161167644486043,0.0170257453537767,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,17.0,42222.95922453704,47.912607,-116.344955,457.65,6533.0,0.10223,0.2141,-0.018682,0.025718,1.65,0.0489895582978822,0.1025986934517909,-0.0089525866000297,0.012324302653868,0.7906952087597154
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,18.0,42222.95923611111,47.91291,-116.347274,456.44,6553.0,0.42026,0.35367,0.008746,0.043236,0.0,0.2009692818162149,0.1691257933182809,0.0041823569665555,0.0206755529163038,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,19.0,42222.95924768518,47.913206,-116.349587,455.19,6574.0,0.16665,0.24451,0.0073553,0.034164,0.82,0.0795607386946712,0.1167320505144558,0.0035115097589013,0.0163103094915376,0.391477982176
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,20.0,42222.95925925926,47.913499,-116.351894,453.97,6594.0,0.3556,0.17752,0.0006937,0.032574,0.0,0.169365471986546,0.0845493773539135,0.0003303960290131,0.0155143725660566,0.0
20190807,2019-08-07,2019.0,8.0,7.0,23.0,1.0,21.0,42222.95927083334,47.913793,-116.354193,452.76,6614.0,0.32703,0.29532,0.01631,0.0498,0.0,0.1553792566137358,0.1403131274291914,0.0077492452538605,0.0236610921914321,0.0
